中国,広島,三段峡,34.599795,132.207687
中国,広島,阿伏兎観音(磐台寺観音堂),34.366019,133.346079
中国,山口,柳井,33.963839,132.101597
中国,山口,山口,34.18583,131.47139
中国,山口,萩,34.408107,131.399104
中国,山口,下関,33.957828,130.941459
中国,山口,元乃隅稲成神社,34.419702,131.062666
中国,山口,錦帯橋,34.167596,132.178411
四国,愛媛,新居浜,33.960329,133.283379
四国,愛媛,松山,33.84167,132.76611
四国,愛媛,宇和島,33.22334,132.560563
四国,愛媛,瀬戸内しまなみ海道,34.260367,133.088115
四国,愛媛,宇和島城,33.219449,132.565199
四国,香川,高松,34.34028,134.04333
四国,香川,父母ヶ浜,34.188358,133.649075
四国,香川,屋島,34.361019,134.100812
四国,香川,小豆島 オリーブ公園,34.472367,134.274186
四国,徳島,徳島,34.06583,134.55944
四国,徳島,大鳴門橋・大塚国際美術館,34.23617,134.641982
四国,徳島,剣山,33.853595,134.094163
四国,高知,高知,33.55972,130.41806
四国,高知,日曜市,33.561659,133.538111
四国,高知,四万十川,33.193813,132.965101
九州,福岡,北九州,33.883408,130.875183
九州,福岡,飯塚,33.646083,130.691422
九州,福岡,福岡,33.60639,130.41806
九州,福岡,久留米,33.319286,130.508371
九州,福岡,柳川川下り,33.167067,130.415298
九州,福岡,太宰府天満宮,33.520871,130.534567
九州,福岡,平尾台,33.520871,130.534567
九州,大分,中津,33.598302,131.18824
九州,大分,大分,33.23806,131.6125
九州,大分,日田,33.321041,130.94131
九州,大分,佐伯,32.960204,131.899499
九州,大分,別府温泉,33.277456,131.505989
九州,大分,湯布院温泉,33.265971,131.368598
九州,佐賀,佐賀,33.24944,130.29889
九州,佐賀,伊万里,33.264741,129.880702
九州,佐賀,古湯温泉,33.37191,130.20649
九州,佐賀,呼子の朝市,33.537061,129.895061
九州,佐賀,御船山楽園,33.18207,130.017535
九州,長崎,佐世保,33.179956,129.71531
九州,長崎,長崎,32.74472,129.87361
九州,長崎,ハウステンボス,33.086001,129.788437
九州,長崎,かづさイルカウオッチング,32.627052,130.159923
九州,長崎,大浜海水浴場,34.341935,134.902545
九州,長崎,住吉神社,34.999993,135.752829
九州,熊本,阿蘇,32.951981,131.121119
九州,熊本,熊本,32.78972,130.74167
九州,熊本,人吉,32.210038,130.762554
九州,熊本,人吉温泉,32.213652,130.760867
九州,熊本,大観峰,32.99637,131.06731
九州,熊本,天草市イルカセンター,32.545572,130.130529
九州,宮崎,高千穂,32.711651,131.307871
九州,宮崎,延岡,32.581961,131.665071
九州,宮崎,宮崎,31.91111,131.42389
九州,宮崎,都城,31.719519,131.061497
九州,宮崎,鵜戸神宮,31.650453,131.466553
九州,宮崎,高千穂峡,32.702238,131.300649
九州,宮崎,えびの高原,31.946056,130.845283
九州,鹿児島,鹿児島,31.56028,130.55806
九州,鹿児島,鹿屋,31.378268,130.852223
九州,鹿児島,種子島,30.6095,130.9788
九州,鹿児島,曽木の滝,32.011431,130.577201
九州,鹿児島,霧島神宮,31.858863,130.871628
九州,鹿児島,荒平天神,31.379594,130.777402
九州,鹿児島,屋久島町,30.371463,130.664617
沖縄,沖縄,名護,26.591555,127.977474
沖縄,沖縄,那覇,26.2125,127.68111
沖縄,沖縄,久米島,26.340669,126.805021
沖縄,沖縄,南大東,25.828903,131.231872
沖縄,沖縄,宮古島,24.80549,125.281162
沖縄,沖縄,石垣島,24.340666,124.155539
沖縄,沖縄,与那国島,24.468034,123.004496
沖縄,沖縄,オクマビーチ,26.7362,128.158413
沖縄,沖縄,古宇利ビーチ,26.694644,128.021414
沖縄,沖縄,海洋博公園（美ら海水族館）,26.694158,127.877932
沖縄,沖縄,あざまサンサンビーチ,26.178401,127.828941
沖縄,沖縄,万座ビーチ,26.508899,127.858134
